imdb_id,title,topic,hit_score,umap_x,umap_y,cluster,keywords
tt15135104,Kleo,2,42.58413605799678,12.490238,10.89996,1,"love, mafia, spy, criminal, young"
tt14899624,Another Self,6,46.265798181454414,14.631992,7.6854396,3,"school, love, young, old, lena"
tt26228190,My Dearest,-1,41.92359405440761,13.136333,8.486817,-1,
tt11252254,From Scratch,-1,45.16373456929895,13.802217,7.991515,-1,
tt9892936,One Hundred Years of Solitude,11,48.173605051012345,11.114866,8.008179,2,"vampire, reality, michael, supernatural, creatures"
tt21057450,School Spirits,-1,40.359284624425,16.204514,10.743811,-1,
tt10399902,Boy Swallows Universe,4,43.95312722781537,15.716459,10.225981,1,"murder, secrets, young, town, accused"
tt21874396,Parasyte: The Grey,1,41.29942700571844,9.961475,8.69393,2,"time, mysterious, human, secret, discover"
tt21906238,Rivals,0,42.610158056276575,16.315908,7.509145,3,"family, school, love, job, young"
tt16447750,Maestro in Blue,-1,42.17272800340941,15.382944,9.918755,-1,
tt28076458,Hidden Love,6,44.29202607618888,13.8577175,7.5185013,3,"school, love, young, old, lena"
tt20600022,The Worst of Evil,2,43.17700966945214,12.795565,11.2803545,1,"love, mafia, spy, criminal, young"
tt15289042,First Love,6,42.38572463313122,14.281879,7.6604004,3,"school, love, young, old, lena"
tt27446493,Twinkling Watermelon,1,43.93414438668791,10.11026,8.486306,2,"time, mysterious, human, secret, discover"
tt23037654,Khakee: The Bihar Chapter,3,43.31348117354905,14.462018,11.546071,1,"police, cases, detective, serial, dexter"
tt16296870,The Railway Men - The Untold Story of Bhopal 1984,-1,49.62346763513951,13.67673,9.137788,-1,
tt26450613,A Shop for Killers,4,40.15924649450155,16.304373,10.15662,1,"murder, secrets, young, town, accused"
tt27668559,Queen of Tears,0,44.79542376182095,16.451715,7.8046136,3,"family, school, love, job, young"
tt15384586,Fellow Travelers,6,45.84551853725375,13.984381,7.865645,3,"school, love, young, old, lena"
tt24069848,American Primeval,-1,46.92188737796424,13.164953,12.395988,-1,
tt28106730,The Trauma Code: Heroes on Call,9,43.18218717264072,14.542264,8.229322,3,"doctor, hospital, medicine, staff, medical"
tt14466018,Blue Lights,3,43.368018657915165,14.823674,11.701979,1,"police, cases, detective, serial, dexter"
tt29569035,My Demon,1,42.27720040146125,10.984782,7.9744644,2,"time, mysterious, human, secret, discover"
tt26225038,Death's Game,1,49.16120636257469,10.590827,7.5764036,2,"time, mysterious, human, secret, discover"
tt26471411,When Life Gives You Tangerines,-1,54.18151851497925,13.447233,7.9548416,-1,
tt15282746,Drops of God,4,45.84819221112661,16.196928,10.8882475,1,"murder, secrets, young, town, accused"
tt21764804,The Family,2,41.43076928895963,12.404098,10.978899,1,"love, mafia, spy, criminal, young"
tt32252772,Dexter: Original Sin,3,48.05740817340912,15.534142,11.950545,1,"police, cases, detective, serial, dexter"
tt9022422,The Tattooist of Auschwitz,5,41.4253906674025,13.263481,9.504479,0,"war, political, world war, agent, war ii"
tt24053860,The Day of the Jackal,2,41.3052854767875,12.572969,11.4911375,1,"love, mafia, spy, criminal, young"
tt27987047,Boots,5,43.85435422583795,12.913767,9.791173,0,"war, political, world war, agent, war ii"
tt27740241,The Eternaut,1,41.11403331983118,9.952854,8.7037,2,"time, mysterious, human, secret, discover"
tt28013708,Task,3,47.931414854775525,14.700326,11.743721,1,"police, cases, detective, serial, dexter"
tt31324295,Lovely Runner,1,45.18784732434809,11.174781,7.4677253,2,"time, mysterious, human, secret, discover"
tt28631067,Toxic Town,-1,41.93822659561795,14.631209,8.943092,-1,
tt29650530,Mercy for None,2,40.47377683002311,12.151282,10.885953,1,"love, mafia, spy, criminal, young"
tt35304338,Study Group,-1,42.63626069557382,12.905159,7.5835342,-1,
tt29921070,Karma,-1,40.58335268847018,15.333748,10.317011,-1,
tt13210838,The Gentlemen,0,47.41234205999275,16.160673,8.939632,3,"family, school, love, job, young"
tt16283804,One Day,6,50.96899463502432,14.027593,7.508302,3,"school, love, young, old, lena"
tt27867155,Mr Bates vs The Post Office,-1,41.198867950214414,14.952053,11.560371,-1,
tt13649112,Baby Reindeer,0,47.80130723540165,16.321037,8.31034,3,"family, school, love, job, young"
tt30252752,Dying for Sex,0,40.76886814468856,15.600002,8.630153,3,"family, school, love, job, young"
tt27846061,Ludwig,-1,45.65071061524085,16.434061,10.708558,-1,
tt31122777,Say Nothing,-1,42.562122452772606,13.518991,10.325383,-1,
tt31121364,Death by Lightning,-1,41.16340136171554,14.146308,10.362436,-1,
tt27444205,Paradise,-1,41.73212394568896,15.520925,10.484223,-1,
tt27995114,Dept. Q,3,51.71676519627564,15.255513,11.732446,1,"police, cases, detective, serial, dexter"
tt31510819,MobLand,7,46.77149065201535,14.056168,10.678223,1,"drug, crime, mob, based, look"
tt31806037,Adolescence,4,49.11972207263244,15.619964,10.181239,1,"murder, secrets, young, town, accused"
tt31938062,The Pitt,9,55.029483912315726,14.487145,8.300205,3,"doctor, hospital, medicine, staff, medical"
tt26933824,Nobody Wants This,0,42.80215040515999,15.905196,7.3619213,3,"family, school, love, job, young"
tt27792190,Maxton Hall - The World Between Us,4,43.50928240892537,16.035587,9.941886,1,"murder, secrets, young, town, accused"
tt32237534,Last Samurai Standing,-1,42.48043880719472,11.393171,10.126619,-1,
tt30217222,Murder Mindfully,8,40.90888876227056,15.303118,10.189725,1,"family, relu, underworld, mafia, boss"
tt33503491,When the Phone Rings,-1,40.31782699329356,15.638612,9.976714,-1,
tt33043892,Dexter: Resurrection,3,59.311280956506295,15.632594,11.866384,1,"police, cases, detective, serial, dexter"
tt35064818,Black Warrant,-1,42.71564885541352,14.427766,11.388111,-1,
tt35082593,The Late Offices,0,40.738139133204285,16.304193,8.337136,3,"family, school, love, job, young"
tt37600136,"Bon Appétit, Your Majesty",1,41.04354273350486,11.7387495,7.769677,2,"time, mysterious, human, secret, discover"
tt37370861,Revenged Love,2,41.7514601554832,11.686509,10.252646,1,"love, mafia, spy, criminal, young"
